initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2827,24.742362972
Ok Clock @ error|0 w|0,2828,24.751331688
Ok Clock @ error|0 w|0,2829,24.760436742
Ok Clock @ error|0 w|0,2830,24.769513324
Ok Clock @ error|0 w|0,2831,24.778547671
Ok Clock @ error|0 w|0,2832,24.787722021
Ok Clock @ error|0 w|0,2833,24.797094737
Ok Clock @ error|0 w|0,2834,24.806510683
Ok Clock @ error|0 w|0,2835,24.815795784
Ok Clock @ error|0 w|0,2836,24.824863303
Ok Clock @ error|0 w|0,2837,24.833692892
Ok Clock @ error|0 w|0,2838,24.842364419
Ok Clock @ error|0 w|0,2839,24.851048564
Ok Clock @ error|0 w|0,2840,24.859874187
Ok Clock @ error|0 w|0,2841,24.868886673
Ok Clock @ error|0 w|0,2842,24.878082290
Ok Clock @ error|0 w|0,2843,24.887403573
Ok Clock @ error|0 w|0,2844,24.896816093
Ok Clock @ error|0 w|0,2845,24.906324479
Ok Clock @ error|0 w|0,2846,24.915818328
Ok Clock @ error|0 w|0,2847,24.925119828
Ok Clock @ error|0 w|0,2848,24.934255877
Ok Clock @ error|0 w|0,2849,24.943479333
Ok Clock @ error|0 w|0,2850,24.952929149
Ok Clock @ error|0 w|0,2851,24.962403116
Ok Clock @ error|0 w|0,2852,24.971603111
Ok Clock @ error|0 w|0,2853,24.980478606
Ok Clock @ error|0 w|0,2854,24.989189367
Ok Clock @ error|0 w|0,2855,24.997862846
Ok Clock @ error|0 w|0,2856,25.006515042
Ok Clock @ error|0 w|0,2857,25.015186139
Ok Clock @ error|0 w|0,2858,25.024044371
Ok Clock @ error|0 w|0,2859,25.033219969
Ok Clock @ error|0 w|0,2860,25.042610017
Ok Clock @ error|0 w|0,2861,25.052000671
Ok Clock @ error|0 w|0,2862,25.061296412
Ok Clock @ error|0 w|0,2863,25.070506680
Ok Clock @ error|0 w|0,2864,25.079613172
Ok Clock @ error|0 w|0,2865,25.088620243
Ok Clock @ error|0 w|0,2866,25.097647480
Ok Clock @ error|0 w|0,2867,25.106778878
Ok Clock @ error|0 w|0,2868,25.115938892
Ok Clock @ error|0 w|0,2869,25.125052876
Ok Clock @ error|0 w|0,2870,25.134150047
Ok Clock @ error|0 w|0,2871,25.143244322
Ok Clock @ error|0 w|0,2872,25.152274859
Ok Clock @ error|0 w|0,2873,25.161200186
Ok Clock @ error|0 w|0,2874,25.170087025
Ok Clock @ error|0 w|0,2875,25.179081297
Ok Clock @ error|0 w|0,2876,25.188272884
Ok Clock @ error|0 w|0,2877,25.197573607
Ok Clock @ error|0 w|0,2878,25.206797848
Ok Clock @ error|0 w|0,2879,25.215900699
Ok Clock @ error|0 w|0,2880,25.224985887
Ok Clock @ error|0 w|0,2881,25.234066831
Ok Clock @ error|0 w|0,2882,25.243051090
Ok Clock @ error|0 w|0,2883,25.251937701
Ok Clock @ error|0 w|0,2884,25.260813859
Ok Clock @ error|0 w|0,2885,25.269710677
Ok Clock @ error|0 w|0,2886,25.278605502
Ok Clock @ error|0 w|0,2887,25.287500731
Ok Clock @ error|0 w|0,2888,25.296415373
Ok Clock @ error|0 w|0,2889,25.305359761
Ok Clock @ error|0 w|0,2890,25.314342045
Ok Clock @ error|0 w|0,2891,25.323359353
Ok Clock @ error|0 w|0,2892,25.332439837
Ok Clock @ error|0 w|0,2893,25.341651579
Ok Clock @ error|0 w|0,2894,25.350955592
Ok Clock @ error|0 w|0,2895,25.360220142
Ok Clock @ error|0 w|0,2896,25.369469404
Ok Clock @ error|0 w|0,2897,25.378845344
Ok Clock @ error|0 w|0,2898,25.388317850
Ok Clock @ error|0 w|0,2899,25.397705148
Ok Clock @ error|0 w|0,2900,25.406922217
Ok Clock @ error|0 w|0,2901,25.416024322
Ok Clock @ error|0 w|0,2902,25.425075933
Ok Clock @ error|0 w|0,2903,25.434082588
Ok Clock @ error|0 w|0,2904,25.442996548
Ok Clock @ error|0 w|0,2905,25.451782075
Ok Clock @ error|0 w|0,2906,25.460536786
Ok Clock @ error|0 w|0,2907,25.469416722
Ok Clock @ error|0 w|0,2908,25.478410442
Ok Clock @ error|0 w|0,2909,25.487426423
Ok Clock @ error|0 w|0,2910,25.496522178
Ok Clock @ error|0 w|0,2911,25.505790378
Ok Clock @ error|0 w|0,2912,25.515176758
Ok Clock @ error|0 w|0,2913,25.524570151
Ok Clock @ error|0 w|0,2914,25.533913848
Ok Clock @ error|0 w|0,2915,25.543162347
Ok Clock @ error|0 w|0,2916,25.552258375
Ok Clock @ error|0 w|0,2917,25.561218780
Ok Clock @ error|0 w|0,2918,25.570159080
Ok Clock @ error|0 w|0,2919,25.579180758
Ok Clock @ error|0 w|0,2920,25.588275684
Ok Clock @ error|0 w|0,2921,25.597352155
Ok Clock @ error|0 w|0,2922,25.606377774
Ok Clock @ error|0 w|0,2923,25.615460656
Ok Clock @ error|0 w|0,2924,25.624652092
Ok Clock @ error|0 w|0,2925,25.633797712
Ok Clock @ error|0 w|0,2926,25.642802845
Ok Clock @ error|0 w|0,2927,25.651847098
Ok Clock @ error|0 w|0,2928,25.661132912
Ok Clock @ error|0 w|0,2929,25.670587817
Ok Clock @ error|0 w|0,2930,25.679955539
Ok Clock @ error|0 w|0,2931,25.689078645
Ok Clock @ error|0 w|0,2932,25.697982905
Ok Clock @ error|0 w|0,2933,25.706770788
Ok Clock @ error|0 w|0,2934,25.715537930
Ok Clock @ error|0 w|0,2935,25.724351525
Ok Clock @ error|0 w|0,2936,25.733271354
Ok Clock @ error|0 w|0,2937,25.742353721
Ok Clock @ error|0 w|0,2938,25.751585763
Ok Clock @ error|0 w|0,2939,25.760888202
Ok Clock @ error|0 w|0,2940,25.770202513
Ok Clock @ error|0 w|0,2941,25.779478814
Ok Clock @ error|0 w|0,2942,25.788624935
Ok Clock @ error|0 w|0,2943,25.797605372
Ok Clock @ error|0 w|0,2944,25.806563050
Ok Clock @ error|0 w|0,2945,25.815678991
Ok Clock @ error|0 w|0,2946,25.824914128
Ok Clock @ error|0 w|0,2947,25.834075840
Ok Clock @ error|0 w|0,2948,25.843098576
Ok Clock @ error|0 w|0,2949,25.852061794
Ok Clock @ error|0 w|0,2950,25.861002409
Ok Clock @ error|0 w|0,2951,25.869878561
Ok Clock @ error|0 w|0,2952,25.878699484
Ok Clock @ error|0 w|0,2953,25.887596105
Ok Clock @ error|0 w|0,2954,25.896705108
Ok Clock @ error|0 w|0,2955,25.906004643
Ok Clock @ error|0 w|0,2956,25.915329756
Ok Clock @ error|0 w|0,2957,25.924546823
Ok Clock @ error|0 w|0,2958,25.933644818
Ok Clock @ error|0 w|0,2959,25.942646430
Ok Clock @ error|0 w|0,2960,25.951547263
Ok Clock @ error|0 w|0,2961,25.960379802
Ok Clock @ error|0 w|0,2962,25.969207643
Ok Clock @ error|0 w|0,2963,25.978054494
Ok Clock @ error|0 w|0,2964,25.986931992
Ok Clock @ error|0 w|0,2965,25.995874963
Ok Clock @ error|0 w|0,2966,26.004896143
Ok Clock @ error|0 w|0,2967,26.013969076
Ok Clock @ error|0 w|0,2968,26.023069480
Ok Clock @ error|0 w|0,2969,26.032194646
Ok Clock @ error|0 w|0,2970,26.041360133
Ok Clock @ error|0 w|0,2971,26.050612236
Ok Clock @ error|0 w|0,2972,26.059962433
Ok Clock @ error|0 w|0,2973,26.069293679
Ok Clock @ error|0 w|0,2974,26.078504187
Ok Clock @ error|0 w|0,2975,26.087685367
Ok Clock @ error|0 w|0,2976,26.096941539
Ok Clock @ error|0 w|0,2977,26.106188887
Ok Clock @ error|0 w|0,2978,26.115313580
Ok Clock @ error|0 w|0,2979,26.124342643
Ok Clock @ error|0 w|0,2980,26.133353725
Ok Clock @ error|0 w|0,2981,26.142359403
Ok Clock @ error|0 w|0,2982,26.151329556
Ok Clock @ error|0 w|0,2983,26.160249149
Ok Clock @ error|0 w|0,2984,26.169152870
Ok Clock @ error|0 w|0,2985,26.178121849
Ok Clock @ error|0 w|0,2986,26.187191812
Ok Clock @ error|0 w|0,2987,26.196323189
Ok Clock @ error|0 w|0,2988,26.205525183
Ok Clock @ error|0 w|0,2989,26.214846040
Ok Clock @ error|0 w|0,2990,26.224228691
Ok Clock @ error|0 w|0,2991,26.233590098
Ok Clock @ error|0 w|0,2992,26.242963708
Ok Clock @ error|0 w|0,2993,26.252378056
Ok Clock @ error|0 w|0,2994,26.261726112
Ok Clock @ error|0 w|0,2995,26.270886481
Ok Clock @ error|0 w|0,2996,26.279884536
Ok Clock @ error|0 w|0,2997,26.288852010
Ok Clock @ error|0 w|0,2998,26.297864306
Ok Clock @ error|0 w|0,2999,26.306864594
Ok Clock @ error|0 w|0,3000,26.315762352
Ok Clock @ error|0 w|0,3001,26.324605901
Ok Clock @ error|0 w|0,3002,26.333551934
Ok Clock @ error|0 w|0,3003,26.342620451
Ok Clock @ error|0 w|0,3004,26.351688337
Ok Clock @ error|0 w|0,3005,26.360760563
Ok Clock @ error|0 w|0,3006,26.369979455
Ok Clock @ error|0 w|0,3007,26.379360741
Ok Clock @ error|0 w|0,3008,26.388751072
Ok Clock @ error|0 w|0,3009,26.398017497
Ok Clock @ error|0 w|0,3010,26.407118791
Ok Clock @ error|0 w|0,3011,26.416053192
Ok Clock @ error|0 w|0,3012,26.424872687
Ok Clock @ error|0 w|0,3013,26.433687667
Ok Clock @ error|0 w|0,3014,26.442576043
Ok Clock @ error|0 w|0,3015,26.451542208
Ok Clock @ error|0 w|0,3016,26.460561136
Ok Clock @ error|0 w|0,3017,26.469622703
Ok Clock @ error|0 w|0,3018,26.478754530
Ok Clock @ error|0 w|0,3019,26.487960940
Ok Clock @ error|0 w|0,3020,26.497143811
Ok Clock @ error|0 w|0,3021,26.506205355
Ok Clock @ error|0 w|0,3022,26.515213919
Ok Clock @ error|0 w|0,3023,26.524339857
Ok Clock @ error|0 w|0,3024,26.533622413
Ok Clock @ error|0 w|0,3025,26.542904792
Ok Clock @ error|0 w|0,3026,26.552022306
Ok Clock @ error|0 w|0,3027,26.560946760
Ok Clock @ error|0 w|0,3028,26.569733794
Ok Clock @ error|0 w|0,3029,26.578436902
Ok Clock @ error|0 w|0,3030,26.587094511
Ok Clock @ error|0 w|0,3031,26.595776530
Ok Clock @ error|0 w|0,3032,26.604606440
Ok Clock @ error|0 w|0,3033,26.613661683
Ok Clock @ error|0 w|0,3034,26.622880813
Ok Clock @ error|0 w|0,3035,26.632138651
Ok Clock @ error|0 w|0,3036,26.641364977
Ok Clock @ error|0 w|0,3037,26.650540056
Ok Clock @ error|0 w|0,3038,26.659642894
Ok Clock @ error|0 w|0,3039,26.668695557
Ok Clock @ error|0 w|0,3040,26.677790727
Ok Clock @ error|0 w|0,3041,26.686967091
Ok Clock @ error|0 w|0,3042,26.696153727
Ok Clock @ error|0 w|0,3043,26.705301861
Ok Clock @ error|0 w|0,3044,26.714443001
Ok Clock @ error|0 w|0,3045,26.723600998
Ok Clock @ error|0 w|0,3046,26.732743426
Ok Clock @ error|0 w|0,3047,26.741826600
Ok Clock @ error|0 w|0,3048,26.750872260
Ok Clock @ error|0 w|0,3049,26.759982581
Ok Clock @ error|0 w|0,3050,26.769233555
Ok Clock @ error|0 w|0,3051,26.778550887
Ok Clock @ error|0 w|0,3052,26.787775216
Ok Clock @ error|0 w|0,3053,26.796881736
Ok Clock @ error|0 w|0,3054,26.805991160
Ok Clock @ error|0 w|0,3055,26.815137396
Ok Clock @ error|0 w|0,3056,26.824227034
Ok Clock @ error|0 w|0,3057,26.833227658
Ok Clock @ error|0 w|0,3058,26.842211837
Ok Clock @ error|0 w|0,3059,26.851237848
Ok Clock @ error|0 w|0,3060,26.860296556
Ok Clock @ error|0 w|0,3061,26.869357627
Ok Clock @ error|0 w|0,3062,26.878419028
Ok Clock @ error|0 w|0,3063,26.887502319
Ok Clock @ error|0 w|0,3064,26.896608451
Ok Clock @ error|0 w|0,3065,26.905712590
Ok Clock @ error|0 w|0,3066,26.914833097
Ok Clock @ error|0 w|0,3067,26.924027798
Ok Clock @ error|0 w|0,3068,26.933262662
Ok Clock @ error|0 w|0,3069,26.942434476
Ok Clock @ error|0 w|0,3070,26.951569093
Ok Clock @ error|0 w|0,3071,26.960780434
Ok Clock @ error|0 w|0,3072,26.970040697
Ok Clock @ error|0 w|0,3073,26.979215631
Ok Clock @ error|0 w|0,3074,26.988276361
Ok Clock @ error|0 w|0,3075,26.997307953
Ok Clock @ error|0 w|0,3076,27.006365265
Ok Clock @ error|0 w|0,3077,27.015422587
Ok Clock @ error|0 w|0,3078,27.024427074
Ok Clock @ error|0 w|0,3079,27.033367253
Ok Clock @ error|0 w|0,3080,27.042307360
Ok Clock @ error|0 w|0,3081,27.051314415
Ok Clock @ error|0 w|0,3082,27.060371800
Ok Clock @ error|0 w|0,3083,27.069454130
Ok Clock @ error|0 w|0,3084,27.078601710
Ok Clock @ error|0 w|0,3085,27.087824009
Ok Clock @ error|0 w|0,3086,27.097052679
Ok Clock @ error|0 w|0,3087,27.106244829
Ok Clock @ error|0 w|0,3088,27.115405618
Ok Clock @ error|0 w|0,3089,27.124499288
Ok Clock @ error|0 w|0,3090,27.133466747
Ok Clock @ error|0 w|0,3091,27.142340090
Ok Clock @ error|0 w|0,3092,27.151229363
Ok Clock @ error|0 w|0,3093,27.160197619
Ok Clock @ error|0 w|0,3094,27.169218347
Ok Clock @ error|0 w|0,3095,27.178234983
Ok Clock @ error|0 w|0,3096,27.187250688
Ok Clock @ error|0 w|0,3097,27.196343308
Ok Clock @ error|0 w|0,3098,27.205528765
Ok Clock @ error|0 w|0,3099,27.214700572
Ok Clock @ error|0 w|0,3100,27.223810635
Ok Clock @ error|0 w|0,3101,27.232969423
Ok Clock @ error|0 w|0,3102,27.242269905
Ok Clock @ error|0 w|0,3103,27.251637059
Ok Clock @ error|0 w|0,3104,27.260910259
Ok Clock @ error|0 w|0,3105,27.269983093
Ok Clock @ error|0 w|0,3106,27.278839609
Ok Clock @ error|0 w|0,3107,27.287543572
Ok Clock @ error|0 w|0,3108,27.296200837
Ok Clock @ error|0 w|0,3109,27.304888297
Ok Clock @ error|0 w|0,3110,27.313659863
Ok Clock @ error|0 w|0,3111,27.322585800
Ok Clock @ error|0 w|0,3112,27.331694082
Ok Clock @ error|0 w|0,3113,27.340934118
Ok Clock @ error|0 w|0,3114,27.350238703
Ok Clock @ error|0 w|0,3115,27.359550201
Ok Clock @ error|0 w|0,3116,27.368807383
Ok Clock @ error|0 w|0,3117,27.377991288
Ok Clock @ error|0 w|0,3118,27.387179264
Ok Clock @ error|0 w|0,3119,27.396462784
Ok Clock @ error|0 w|0,3120,27.405797527
Ok Clock @ error|0 w|0,3121,27.415044383
Ok Clock @ error|0 w|0,3122,27.424148586
Ok Clock @ error|0 w|0,3123,27.433162253
Ok Clock @ error|0 w|0,3124,27.442125142
Ok Clock @ error|0 w|0,3125,27.451019552
Ok Clock @ error|0 w|0,3126,27.459849063
Ok Clock @ error|0 w|0,3127,27.468715719
Ok Clock @ error|0 w|0,3128,27.477747538
Ok Clock @ error|0 w|0,3129,27.486945178
Ok Clock @ error|0 w|0,3130,27.496179805
Ok Clock @ error|0 w|0,3131,27.505358517
Ok Clock @ error|0 w|0,3132,27.514512289
Ok Clock @ error|0 w|0,3133,27.523684115
Ok Clock @ error|0 w|0,3134,27.532839002
Ok Clock @ error|0 w|0,3135,27.541953798
Ok Clock @ error|0 w|0,3136,27.551071340
Ok Clock @ error|0 w|0,3137,27.560215715
Ok Clock @ error|0 w|0,3138,27.569364231
Ok Clock @ error|0 w|0,3139,27.578503726
Ok Clock @ error|0 w|0,3140,27.587641318
Ok Clock @ error|0 w|0,3141,27.596772260
Ok Clock @ error|0 w|0,3142,27.605867992
Ok Clock @ error|0 w|0,3143,27.614907790
Ok Clock @ error|0 w|0,3144,27.623930910
Ok Clock @ error|0 w|0,3145,27.633023610
Ok Clock @ error|0 w|0,3146,27.642200826
Ok Clock @ error|0 w|0,3147,27.651356638
Ok Clock @ error|0 w|0,3148,27.660430236
Ok Clock @ error|0 w|0,3149,27.669516422
Ok Clock @ error|0 w|0,3150,27.678686783
Ok Clock @ error|0 w|0,3151,27.687854867
Ok Clock @ error|0 w|0,3152,27.696933238
Ok Clock @ error|0 w|0,3153,27.705962842
Ok Clock @ error|0 w|0,3154,27.715011138
Ok Clock @ error|0 w|0,3155,27.724074115
Ok Clock @ error|0 w|0,3156,27.733117810
Ok Clock @ error|0 w|0,3157,27.742129362
Ok Clock @ error|0 w|0,3158,27.751120204
Ok Clock @ error|0 w|0,3159,27.760116221
Ok Clock @ error|0 w|0,3160,27.769128724
Ok Clock @ error|0 w|0,3161,27.778156137
Ok Clock @ error|0 w|0,3162,27.787220362
Ok Clock @ error|0 w|0,3163,27.796328459
Ok Clock @ error|0 w|0,3164,27.805434981
Ok Clock @ error|0 w|0,3165,27.814526557
Ok Clock @ error|0 w|0,3166,27.823655025
Ok Clock @ error|0 w|0,3167,27.832825371
Ok Clock @ error|0 w|0,3168,27.841961387
Ok Clock @ error|0 w|0,3169,27.851019469
Ok Clock @ error|0 w|0,3170,27.860045505
Ok Clock @ error|0 w|0,3171,27.869096793
Ok Clock @ error|0 w|0,3172,27.878173062
Ok Clock @ error|0 w|0,3173,27.887228215
Ok Clock @ error|0 w|0,3174,27.896219599
Ok Clock @ error|0 w|0,3175,27.905174658
Ok Clock @ error|0 w|0,3176,27.914173141
Ok Clock @ error|0 w|0,3177,27.923219346
Ok Clock @ error|0 w|0,3178,27.932249741
Ok Clock @ error|0 w|0,3179,27.941287557
Ok Clock @ error|0 w|0,3180,27.950428196
Ok Clock @ error|0 w|0,3181,27.959681615
Ok Clock @ error|0 w|0,3182,27.968958402
Ok Clock @ error|0 w|0,3183,27.978174615
Ok Clock @ error|0 w|0,3184,27.987285675
Ok Clock @ error|0 w|0,3185,27.996270547
Ok Clock @ error|0 w|0,3186,28.005160888
Ok Clock @ error|0 w|0,3187,28.014043689
Ok Clock @ error|0 w|0,3188,28.022994120
Ok Clock @ error|0 w|0,3189,28.032040777
Ok Clock @ error|0 w|0,3190,28.041173444
Ok Clock @ error|0 w|0,3191,28.050361643
Ok Clock @ error|0 w|0,3192,28.059602021
Ok Clock @ error|0 w|0,3193,28.068898634
Ok Clock @ error|0 w|0,3194,28.078180753
Ok Clock @ error|0 w|0,3195,28.087362720
Ok Clock @ error|0 w|0,3196,28.096490841
Ok Clock @ error|0 w|0,3197,28.105705549
Ok Clock @ error|0 w|0,3198,28.115040986
Ok Clock @ error|0 w|0,3199,28.124357097
Ok Clock @ error|0 w|0,3200,28.133503959
Ok Clock @ error|0 w|0,3201,28.142471107
Ok Clock @ error|0 w|0,3202,28.151341513
Ok Clock @ error|0 w|0,3203,28.160175899
Ok Clock @ error|0 w|0,3204,28.168987799
Ok Clock @ error|0 w|0,3205,28.177814838
Ok Clock @ error|0 w|0,3206,28.186755051
Ok Clock @ error|0 w|0,3207,28.195870635
Ok Clock @ error|0 w|0,3208,28.205105208
Ok Clock @ error|0 w|0,3209,28.214361150
Ok Clock @ error|0 w|0,3210,28.223597368
Ok Clock @ error|0 w|0,3211,28.232801419
Ok Clock @ error|0 w|0,3212,28.241943468
Ok Clock @ error|0 w|0,3213,28.251029578
Ok Clock @ error|0 w|0,3214,28.260127970
Ok Clock @ error|0 w|0,3215,28.269266958
Ok Clock @ error|0 w|0,3216,28.278391677
Ok Clock @ error|0 w|0,3217,28.287468219
Ok Clock @ error|0 w|0,3218,28.296526492
Ok Clock @ error|0 w|0,3219,28.305580943
Ok Clock @ error|0 w|0,3220,28.314597606
Ok Clock @ error|0 w|0,3221,28.323557187
Ok Clock @ error|0 w|0,3222,28.332511279
Ok Clock @ error|0 w|0,3223,28.341550323
Ok Clock @ error|0 w|0,3224,28.350707607
Ok Clock @ error|0 w|0,3225,28.359911555
Ok Clock @ error|0 w|0,3226,28.369067919
Ok Clock @ error|0 w|0,3227,28.378173767
Ok Clock @ error|0 w|0,3228,28.387280657
Ok Clock @ error|0 w|0,3229,28.396377341
Ok Clock @ error|0 w|0,3230,28.405412497
Ok Clock @ error|0 w|0,3231,28.414390444
Ok Clock @ error|0 w|0,3232,28.423353857
Ok Clock @ error|0 w|0,3233,28.432320328
Ok Clock @ error|0 w|0,3234,28.441289267
Ok Clock @ error|0 w|0,3235,28.450268495
Ok Clock @ error|0 w|0,3236,28.459266713
Ok Clock @ error|0 w|0,3237,28.468285908
Ok Clock @ error|0 w|0,3238,28.477325617
Ok Clock @ error|0 w|0,3239,28.486386852
Ok Clock @ error|0 w|0,3240,28.495490854
Ok Clock @ error|0 w|0,3241,28.504662208
Ok Clock @ error|0 w|0,3242,28.513862548
Ok Clock @ error|0 w|0,3243,28.523030245
Ok Clock @ error|0 w|0,3244,28.532196740
Ok Clock @ error|0 w|0,3245,28.541431205
Ok Clock @ error|0 w|0,3246,28.550698753
Ok Clock @ error|0 w|0,3247,28.559905860
Ok Clock @ error|0 w|0,3248,28.569033417
Ok Clock @ error|0 w|0,3249,28.578129701
Ok Clock @ error|0 w|0,3250,28.587222289
Ok Clock @ error|0 w|0,3251,28.596292208
Ok Clock @ error|0 w|0,3252,28.605302117
Ok Clock @ error|0 w|0,3253,28.614242789
Ok Clock @ error|0 w|0,3254,28.623170820
Ok Clock @ error|0 w|0,3255,28.632150096
Ok Clock @ error|0 w|0,3256,28.641167433
Ok Clock @ error|0 w|0,3257,28.650197936
Ok Clock @ error|0 w|0,3258,28.659287763
Ok Clock @ error|0 w|0,3259,28.668474848
Ok Clock @ error|0 w|0,3260,28.677721614
Ok Clock @ error|0 w|0,3261,28.686978988
Ok Clock @ error|0 w|0,3262,28.696224429
Ok Clock @ error|0 w|0,3263,28.705424130
Ok Clock @ error|0 w|0,3264,28.714537499
Ok Clock @ error|0 w|0,3265,28.723576109
Ok Clock @ error|0 w|0,3266,28.732607433
Ok Clock @ error|0 w|0,3267,28.741683801
Ok Clock @ error|0 w|0,3268,28.750790001
Ok Clock @ error|0 w|0,3269,28.759868730
Ok Clock @ error|0 w|0,3270,28.768907150
Ok Clock @ error|0 w|0,3271,28.777964951
Ok Clock @ error|0 w|0,3272,28.787062109
Ok Clock @ error|0 w|0,3273,28.796125902
Ok Clock @ error|0 w|0,3274,28.805136692
Ok Clock @ error|0 w|0,3275,28.814205314
Ok Clock @ error|0 w|0,3276,28.823418748
Ok Clock @ error|0 w|0,3277,28.832712140
Ok Clock @ error|0 w|0,3278,28.841952362
Ok Clock @ error|0 w|0,3279,28.851071610
Ok Clock @ error|0 w|0,3280,28.860080424
Ok Clock @ error|0 w|0,3281,28.869018858
Ok Clock @ error|0 w|0,3282,28.877933522
Ok Clock @ error|0 w|0,3283,28.886867779
Ok Clock @ error|0 w|0,3284,28.895860894
Ok Clock @ error|0 w|0,3285,28.904941111
Ok Clock @ error|0 w|0,3286,28.914100066
Ok Clock @ error|0 w|0,3287,28.923305617
Ok Clock @ error|0 w|0,3288,28.932533665
Ok Clock @ error|0 w|0,3289,28.941744711
Ok Clock @ error|0 w|0,3290,28.950875886
Ok Clock @ error|0 w|0,3291,28.959920598
Ok Clock @ error|0 w|0,3292,28.968972152
Ok Clock @ error|0 w|0,3293,28.978112121
Ok Clock @ error|0 w|0,3294,28.987291064
Ok Clock @ error|0 w|0,3295,28.996402027
Ok Clock @ error|0 w|0,3296,29.005422436
Ok Clock @ error|0 w|0,3297,29.014400622
Ok Clock @ error|0 w|0,3298,29.023357062
Ok Clock @ error|0 w|0,3299,29.032274043
Ok Clock @ error|0 w|0,3300,29.041167479
Ok Clock @ error|0 w|0,3301,29.050118898
Ok Clock @ error|0 w|0,3302,29.059202370
Ok Clock @ error|0 w|0,3303,29.068397376
Ok Clock @ error|0 w|0,3304,29.077614217
Ok Clock @ error|0 w|0,3305,29.086792530
Ok Clock @ error|0 w|0,3306,29.095930315
Ok Clock @ error|0 w|0,3307,29.105027153
Ok Clock @ error|0 w|0,3308,29.114067974
Ok Clock @ error|0 w|0,3309,29.123064725
Ok Clock @ error|0 w|0,3310,29.132045020
Ok Clock @ error|0 w|0,3311,29.141015577
Ok Clock @ error|0 w|0,3312,29.149985392
Ok Clock @ error|0 w|0,3313,29.158982232
Ok Clock @ error|0 w|0,3314,29.168019521
Ok Clock @ error|0 w|0,3315,29.177084092
Ok Clock @ error|0 w|0,3316,29.186161598
Ok Clock @ error|0 w|0,3317,29.195255415
Ok Clock @ error|0 w|0,3318,29.204387947
Ok Clock @ error|0 w|0,3319,29.213585436
Ok Clock @ error|0 w|0,3320,29.222830763
Ok Clock @ error|0 w|0,3321,29.232048765
Ok Clock @ error|0 w|0,3322,29.241201860
Ok Clock @ error|0 w|0,3323,29.250347035
Ok Clock @ error|0 w|0,3324,29.259522386
Ok Clock @ error|0 w|0,3325,29.268671704
Ok Clock @ error|0 w|0,3326,29.277744420
Ok Clock @ error|0 w|0,3327,29.286769548
Ok Clock @ error|0 w|0,3328,29.295794561
Ok Clock @ error|0 w|0,3329,29.304825103
Ok Clock @ error|0 w|0,3330,29.313841910
Ok Clock @ error|0 w|0,3331,29.322838458
Ok Clock @ error|0 w|0,3332,29.331837161
Ok Clock @ error|0 w|0,3333,29.340872860
Ok Clock @ error|0 w|0,3334,29.349951614
Ok Clock @ error|0 w|0,3335,29.359058712
Ok Clock @ error|0 w|0,3336,29.368210886
Ok Clock @ error|0 w|0,3337,29.377426253
Ok Clock @ error|0 w|0,3338,29.386666783
Ok Clock @ error|0 w|0,3339,29.395899883
Ok Clock @ error|0 w|0,3340,29.405151166
Ok Clock @ error|0 w|0,3341,29.414422314
Ok Clock @ error|0 w|0,3342,29.423644549
Ok Clock @ error|0 w|0,3343,29.432766656
Ok Clock @ error|0 w|0,3344,29.441822957
Ok Clock @ error|0 w|0,3345,29.450881213
Ok Clock @ error|0 w|0,3346,29.459958424
Ok Clock @ error|0 w|0,3347,29.469008037
Ok Clock @ error|0 w|0,3348,29.477988428
Ok Clock @ error|0 w|0,3349,29.486936588
Ok Clock @ error|0 w|0,3350,29.495927706
Ok Clock @ error|0 w|0,3351,29.504963325
Ok Clock @ error|0 w|0,3352,29.513996880
Ok Clock @ error|0 w|0,3353,29.523056243
Ok Clock @ error|0 w|0,3354,29.532214461
Ok Clock @ error|0 w|0,3355,29.541462426
Ok Clock @ error|0 w|0,3356,29.550716783
Ok Clock @ error|0 w|0,3357,29.559917179
Ok Clock @ error|0 w|0,3358,29.569041669
Ok Clock @ error|0 w|0,3359,29.578077365
Ok Clock @ error|0 w|0,3360,29.587041774
Ok Clock @ error|0 w|0,3361,29.595992353
Ok Clock @ error|0 w|0,3362,29.604977047
Ok Clock @ error|0 w|0,3363,29.614003149
Ok Clock @ error|0 w|0,3364,29.623053967
Ok Clock @ error|0 w|0,3365,29.632120962
Ok Clock @ error|0 w|0,3366,29.641220686
Ok Clock @ error|0 w|0,3367,29.650353775
Ok Clock @ error|0 w|0,3368,29.659465766
Ok Clock @ error|0 w|0,3369,29.668516573
Ok Clock @ error|0 w|0,3370,29.677563118
Ok Clock @ error|0 w|0,3371,29.686697432
Ok Clock @ error|0 w|0,3372,29.695918812
Ok Clock @ error|0 w|0,3373,29.705129325
Ok Clock @ error|0 w|0,3374,29.714244548
Ok Clock @ error|0 w|0,3375,29.723252226
Ok Clock @ error|0 w|0,3376,29.732178799
Ok Clock @ error|0 w|0,3377,29.741052012
Ok Clock @ error|0 w|0,3378,29.749896029
Ok Clock @ error|0 w|0,3379,29.758752843
Ok Clock @ error|0 w|0,3380,29.767689198
Ok Clock @ error|0 w|0,3381,29.776744067
Ok Clock @ error|0 w|0,3382,29.785888303
Ok Clock @ error|0 w|0,3383,29.795066466
Ok Clock @ error|0 w|0,3384,29.804245482
