initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,2821,25.559998451
Ok Clock @ error|0 w|0,2822,25.571669401
Ok Clock @ error|0 w|0,2823,25.583786965
Ok Clock @ error|0 w|0,2824,25.595900417
Ok Clock @ error|0 w|0,2825,25.607372711
Ok Clock @ error|0 w|0,2826,25.617624087
Ok Clock @ error|0 w|0,2827,25.626562829
Ok Clock @ error|0 w|0,2828,25.634589542
Ok Clock @ error|0 w|0,2829,25.642285231
Ok Clock @ error|0 w|0,2830,25.650076094
Ok Clock @ error|0 w|0,2831,25.658125482
Ok Clock @ error|0 w|0,2832,25.666495997
Ok Clock @ error|0 w|0,2833,25.675285519
Ok Clock @ error|0 w|0,2834,25.684596995
Ok Clock @ error|0 w|0,2835,25.694331271
Ok Clock @ error|0 w|0,2836,25.704173309
Ok Clock @ error|0 w|0,2837,25.713849286
Ok Clock @ error|0 w|0,2838,25.723199684
Ok Clock @ error|0 w|0,2839,25.732116199
Ok Clock @ error|0 w|0,2840,25.740478908
Ok Clock @ error|0 w|0,2841,25.748224316
Ok Clock @ error|0 w|0,2842,25.755541902
Ok Clock @ error|0 w|0,2843,25.762911182
Ok Clock @ error|0 w|0,2844,25.770992422
Ok Clock @ error|0 w|0,2845,25.780347443
Ok Clock @ error|0 w|0,2846,25.791118295
Ok Clock @ error|0 w|0,2847,25.802972259
Ok Clock @ error|0 w|0,2848,25.815252166
Ok Clock @ error|0 w|0,2849,25.827246119
Ok Clock @ error|0 w|0,2850,25.838332391
Ok Clock @ error|0 w|0,2851,25.848116944
Ok Clock @ error|0 w|0,2852,25.856669824
Ok Clock @ error|0 w|0,2853,25.864500973
Ok Clock @ error|0 w|0,2854,25.872334672
Ok Clock @ error|0 w|0,2855,25.880837514
Ok Clock @ error|0 w|0,2856,25.890387471
Ok Clock @ error|0 w|0,2857,25.900972832
Ok Clock @ error|0 w|0,2858,25.912185934
Ok Clock @ error|0 w|0,2859,25.923435060
Ok Clock @ error|0 w|0,2860,25.934160797
Ok Clock @ error|0 w|0,2861,25.943918122
Ok Clock @ error|0 w|0,2862,25.952534243
Ok Clock @ error|0 w|0,2863,25.960226965
Ok Clock @ error|0 w|0,2864,25.967454078
Ok Clock @ error|0 w|0,2865,25.974601102
Ok Clock @ error|0 w|0,2866,25.981889024
Ok Clock @ error|0 w|0,2867,25.989508233
Ok Clock @ error|0 w|0,2868,25.997619076
Ok Clock @ error|0 w|0,2869,26.006341960
Ok Clock @ error|0 w|0,2870,26.015756327
Ok Clock @ error|0 w|0,2871,26.025863345
Ok Clock @ error|0 w|0,2872,26.036481598
Ok Clock @ error|0 w|0,2873,26.047158954
Ok Clock @ error|0 w|0,2874,26.057363823
Ok Clock @ error|0 w|0,2875,26.066677874
Ok Clock @ error|0 w|0,2876,26.074975904
Ok Clock @ error|0 w|0,2877,26.082603448
Ok Clock @ error|0 w|0,2878,26.090224383
Ok Clock @ error|0 w|0,2879,26.098498976
Ok Clock @ error|0 w|0,2880,26.107899570
Ok Clock @ error|0 w|0,2881,26.118720586
Ok Clock @ error|0 w|0,2882,26.130972682
Ok Clock @ error|0 w|0,2883,26.144077238
Ok Clock @ error|0 w|0,2884,26.156992424
Ok Clock @ error|0 w|0,2885,26.168744431
Ok Clock @ error|0 w|0,2886,26.178885090
Ok Clock @ error|0 w|0,2887,26.187615265
Ok Clock @ error|0 w|0,2888,26.195532368
Ok Clock @ error|0 w|0,2889,26.203242611
Ok Clock @ error|0 w|0,2890,26.211104660
Ok Clock @ error|0 w|0,2891,26.219317878
Ok Clock @ error|0 w|0,2892,26.228119835
Ok Clock @ error|0 w|0,2893,26.237625366
Ok Clock @ error|0 w|0,2894,26.247647802
Ok Clock @ error|0 w|0,2895,26.257803131
Ok Clock @ error|0 w|0,2896,26.267758932
Ok Clock @ error|0 w|0,2897,26.277368828
Ok Clock @ error|0 w|0,2898,26.286546966
Ok Clock @ error|0 w|0,2899,26.295190170
Ok Clock @ error|0 w|0,2900,26.303212363
Ok Clock @ error|0 w|0,2901,26.310675003
Ok Clock @ error|0 w|0,2902,26.317986409
Ok Clock @ error|0 w|0,2903,26.325795777
Ok Clock @ error|0 w|0,2904,26.334626684
Ok Clock @ error|0 w|0,2905,26.344611012
Ok Clock @ error|0 w|0,2906,26.355519953
Ok Clock @ error|0 w|0,2907,26.367011903
Ok Clock @ error|0 w|0,2908,26.378708003
Ok Clock @ error|0 w|0,2909,26.390118142
Ok Clock @ error|0 w|0,2910,26.400648218
Ok Clock @ error|0 w|0,2911,26.409891257
Ok Clock @ error|0 w|0,2912,26.418002340
Ok Clock @ error|0 w|0,2913,26.425681088
Ok Clock @ error|0 w|0,2914,26.433782104
Ok Clock @ error|0 w|0,2915,26.442846470
Ok Clock @ error|0 w|0,2916,26.452935037
Ok Clock @ error|0 w|0,2917,26.463826839
Ok Clock @ error|0 w|0,2918,26.475205722
Ok Clock @ error|0 w|0,2919,26.486662876
Ok Clock @ error|0 w|0,2920,26.497637840
Ok Clock @ error|0 w|0,2921,26.507647815
Ok Clock @ error|0 w|0,2922,26.516614134
Ok Clock @ error|0 w|0,2923,26.524812225
Ok Clock @ error|0 w|0,2924,26.532617006
Ok Clock @ error|0 w|0,2925,26.540310516
Ok Clock @ error|0 w|0,2926,26.548046239
Ok Clock @ error|0 w|0,2927,26.555954575
Ok Clock @ error|0 w|0,2928,26.564211298
Ok Clock @ error|0 w|0,2929,26.572984229
Ok Clock @ error|0 w|0,2930,26.582259780
Ok Clock @ error|0 w|0,2931,26.591837592
Ok Clock @ error|0 w|0,2932,26.601514162
Ok Clock @ error|0 w|0,2933,26.611123242
Ok Clock @ error|0 w|0,2934,26.620468522
Ok Clock @ error|0 w|0,2935,26.629276343
Ok Clock @ error|0 w|0,2936,26.637353122
Ok Clock @ error|0 w|0,2937,26.644855576
Ok Clock @ error|0 w|0,2938,26.652299405
Ok Clock @ error|0 w|0,2939,26.660402304
Ok Clock @ error|0 w|0,2940,26.669797152
Ok Clock @ error|0 w|0,2941,26.680689856
Ok Clock @ error|0 w|0,2942,26.692778326
Ok Clock @ error|0 w|0,2943,26.705395696
Ok Clock @ error|0 w|0,2944,26.717789316
Ok Clock @ error|0 w|0,2945,26.729291452
Ok Clock @ error|0 w|0,2946,26.739432918
Ok Clock @ error|0 w|0,2947,26.748183101
Ok Clock @ error|0 w|0,2948,26.756005896
Ok Clock @ error|0 w|0,2949,26.763642635
Ok Clock @ error|0 w|0,2950,26.771791322
Ok Clock @ error|0 w|0,2951,26.780830429
Ok Clock @ error|0 w|0,2952,26.790738809
Ok Clock @ error|0 w|0,2953,26.801165306
Ok Clock @ error|0 w|0,2954,26.811665074
Ok Clock @ error|0 w|0,2955,26.821880813
Ok Clock @ error|0 w|0,2956,26.831564453
Ok Clock @ error|0 w|0,2957,26.840592427
Ok Clock @ error|0 w|0,2958,26.848994181
Ok Clock @ error|0 w|0,2959,26.856938447
Ok Clock @ error|0 w|0,2960,26.864599952
Ok Clock @ error|0 w|0,2961,26.872140843
Ok Clock @ error|0 w|0,2962,26.879831916
Ok Clock @ error|0 w|0,2963,26.887993472
Ok Clock @ error|0 w|0,2964,26.896893203
Ok Clock @ error|0 w|0,2965,26.906706853
Ok Clock @ error|0 w|0,2966,26.917469225
Ok Clock @ error|0 w|0,2967,26.928954916
Ok Clock @ error|0 w|0,2968,26.940575063
Ok Clock @ error|0 w|0,2969,26.951606000
Ok Clock @ error|0 w|0,2970,26.961533117
Ok Clock @ error|0 w|0,2971,26.970276538
Ok Clock @ error|0 w|0,2972,26.978246170
Ok Clock @ error|0 w|0,2973,26.986115589
Ok Clock @ error|0 w|0,2974,26.994478163
Ok Clock @ error|0 w|0,2975,27.003670510
Ok Clock @ error|0 w|0,2976,27.013866549
Ok Clock @ error|0 w|0,2977,27.025116074
Ok Clock @ error|0 w|0,2978,27.037106316
Ok Clock @ error|0 w|0,2979,27.049140422
Ok Clock @ error|0 w|0,2980,27.060457236
Ok Clock @ error|0 w|0,2981,27.070594125
Ok Clock @ error|0 w|0,2982,27.079562721
Ok Clock @ error|0 w|0,2983,27.087719044
Ok Clock @ error|0 w|0,2984,27.095515517
Ok Clock @ error|0 w|0,2985,27.103288414
Ok Clock @ error|0 w|0,2986,27.111248328
Ok Clock @ error|0 w|0,2987,27.119629731
Ok Clock @ error|0 w|0,2988,27.128611040
Ok Clock @ error|0 w|0,2989,27.138144668
Ok Clock @ error|0 w|0,2990,27.147977761
Ok Clock @ error|0 w|0,2991,27.157814772
Ok Clock @ error|0 w|0,2992,27.167452623
Ok Clock @ error|0 w|0,2993,27.176738169
Ok Clock @ error|0 w|0,2994,27.185514851
Ok Clock @ error|0 w|0,2995,27.193653957
Ok Clock @ error|0 w|0,2996,27.201172532
Ok Clock @ error|0 w|0,2997,27.208406515
Ok Clock @ error|0 w|0,2998,27.215960445
Ok Clock @ error|0 w|0,2999,27.224408003
Ok Clock @ error|0 w|0,3000,27.234007053
Ok Clock @ error|0 w|0,3001,27.244680238
Ok Clock @ error|0 w|0,3002,27.256176003
Ok Clock @ error|0 w|0,3003,27.268099418
Ok Clock @ error|0 w|0,3004,27.279886274
Ok Clock @ error|0 w|0,3005,27.290874018
Ok Clock @ error|0 w|0,3006,27.300606065
Ok Clock @ error|0 w|0,3007,27.309167154
Ok Clock @ error|0 w|0,3008,27.317136255
Ok Clock @ error|0 w|0,3009,27.325246370
Ok Clock @ error|0 w|0,3010,27.334018221
Ok Clock @ error|0 w|0,3011,27.343602675
Ok Clock @ error|0 w|0,3012,27.353899641
Ok Clock @ error|0 w|0,3013,27.364685409
Ok Clock @ error|0 w|0,3014,27.375601497
Ok Clock @ error|0 w|0,3015,27.386130624
Ok Clock @ error|0 w|0,3016,27.395829793
Ok Clock @ error|0 w|0,3017,27.404628698
Ok Clock @ error|0 w|0,3018,27.412786154
Ok Clock @ error|0 w|0,3019,27.420629196
Ok Clock @ error|0 w|0,3020,27.428351803
Ok Clock @ error|0 w|0,3021,27.436027304
Ok Clock @ error|0 w|0,3022,27.443785212
Ok Clock @ error|0 w|0,3023,27.451880177
Ok Clock @ error|0 w|0,3024,27.460620919
Ok Clock @ error|0 w|0,3025,27.470158405
Ok Clock @ error|0 w|0,3026,27.480362331
Ok Clock @ error|0 w|0,3027,27.490943958
Ok Clock @ error|0 w|0,3028,27.501551176
Ok Clock @ error|0 w|0,3029,27.511817045
Ok Clock @ error|0 w|0,3030,27.521382974
Ok Clock @ error|0 w|0,3031,27.530029714
Ok Clock @ error|0 w|0,3032,27.537920165
Ok Clock @ error|0 w|0,3033,27.545614163
Ok Clock @ error|0 w|0,3034,27.553880275
Ok Clock @ error|0 w|0,3035,27.563383803
Ok Clock @ error|0 w|0,3036,27.574326073
Ok Clock @ error|0 w|0,3037,27.586349504
Ok Clock @ error|0 w|0,3038,27.598734787
Ok Clock @ error|0 w|0,3039,27.610750472
Ok Clock @ error|0 w|0,3040,27.621868936
Ok Clock @ error|0 w|0,3041,27.631820605
Ok Clock @ error|0 w|0,3042,27.640650906
Ok Clock @ error|0 w|0,3043,27.648705243
Ok Clock @ error|0 w|0,3044,27.656498716
Ok Clock @ error|0 w|0,3045,27.664517356
Ok Clock @ error|0 w|0,3046,27.673071769
Ok Clock @ error|0 w|0,3047,27.682262792
Ok Clock @ error|0 w|0,3048,27.691974715
Ok Clock @ error|0 w|0,3049,27.701973116
Ok Clock @ error|0 w|0,3050,27.712014484
Ok Clock @ error|0 w|0,3051,27.721865559
Ok Clock @ error|0 w|0,3052,27.731332083
Ok Clock @ error|0 w|0,3053,27.740301572
Ok Clock @ error|0 w|0,3054,27.748773670
Ok Clock @ error|0 w|0,3055,27.756818750
Ok Clock @ error|0 w|0,3056,27.764578523
Ok Clock @ error|0 w|0,3057,27.772337855
Ok Clock @ error|0 w|0,3058,27.780453739
Ok Clock @ error|0 w|0,3059,27.789215255
Ok Clock @ error|0 w|0,3060,27.798791112
Ok Clock @ error|0 w|0,3061,27.809225401
Ok Clock @ error|0 w|0,3062,27.820373555
Ok Clock @ error|0 w|0,3063,27.831799208
Ok Clock @ error|0 w|0,3064,27.842892385
Ok Clock @ error|0 w|0,3065,27.853124983
Ok Clock @ error|0 w|0,3066,27.862287566
Ok Clock @ error|0 w|0,3067,27.870620118
Ok Clock @ error|0 w|0,3068,27.878665024
Ok Clock @ error|0 w|0,3069,27.886980018
Ok Clock @ error|0 w|0,3070,27.895933768
Ok Clock @ error|0 w|0,3071,27.905716655
Ok Clock @ error|0 w|0,3072,27.916386424
Ok Clock @ error|0 w|0,3073,27.927712585
Ok Clock @ error|0 w|0,3074,27.939157573
Ok Clock @ error|0 w|0,3075,27.950112427
Ok Clock @ error|0 w|0,3076,27.960158348
Ok Clock @ error|0 w|0,3077,27.969208149
Ok Clock @ error|0 w|0,3078,27.977447374
Ok Clock @ error|0 w|0,3079,27.985192374
Ok Clock @ error|0 w|0,3080,27.992750453
Ok Clock @ error|0 w|0,3081,28.000374437
Ok Clock @ error|0 w|0,3082,28.008326552
Ok Clock @ error|0 w|0,3083,28.016817301
Ok Clock @ error|0 w|0,3084,28.025890521
Ok Clock @ error|0 w|0,3085,28.035421421
Ok Clock @ error|0 w|0,3086,28.045237214
Ok Clock @ error|0 w|0,3087,28.055187872
Ok Clock @ error|0 w|0,3088,28.065057691
Ok Clock @ error|0 w|0,3089,28.074539777
Ok Clock @ error|0 w|0,3090,28.083329294
Ok Clock @ error|0 w|0,3091,28.091320191
Ok Clock @ error|0 w|0,3092,28.098817915
Ok Clock @ error|0 w|0,3093,28.106472462
Ok Clock @ error|0 w|0,3094,28.114946895
Ok Clock @ error|0 w|0,3095,28.124599675
Ok Clock @ error|0 w|0,3096,28.135415494
Ok Clock @ error|0 w|0,3097,28.147149185
Ok Clock @ error|0 w|0,3098,28.159379202
Ok Clock @ error|0 w|0,3099,28.171484913
Ok Clock @ error|0 w|0,3100,28.182746770
Ok Clock @ error|0 w|0,3101,28.192674813
Ok Clock @ error|0 w|0,3102,28.201336144
Ok Clock @ error|0 w|0,3103,28.209307285
Ok Clock @ error|0 w|0,3104,28.217307489
Ok Clock @ error|0 w|0,3105,28.225819550
Ok Clock @ error|0 w|0,3106,28.234952082
Ok Clock @ error|0 w|0,3107,28.244603509
Ok Clock @ error|0 w|0,3108,28.254635512
Ok Clock @ error|0 w|0,3109,28.264876245
Ok Clock @ error|0 w|0,3110,28.275033281
Ok Clock @ error|0 w|0,3111,28.284784624
Ok Clock @ error|0 w|0,3112,28.293996581
Ok Clock @ error|0 w|0,3113,28.302729906
Ok Clock @ error|0 w|0,3114,28.311108056
Ok Clock @ error|0 w|0,3115,28.319210702
Ok Clock @ error|0 w|0,3116,28.327098432
Ok Clock @ error|0 w|0,3117,28.334957812
Ok Clock @ error|0 w|0,3118,28.343133276
Ok Clock @ error|0 w|0,3119,28.352022598
Ok Clock @ error|0 w|0,3120,28.361856200
Ok Clock @ error|0 w|0,3121,28.372515762
Ok Clock @ error|0 w|0,3122,28.383612878
Ok Clock @ error|0 w|0,3123,28.394662323
Ok Clock @ error|0 w|0,3124,28.405238526
Ok Clock @ error|0 w|0,3125,28.415044473
Ok Clock @ error|0 w|0,3126,28.423962698
Ok Clock @ error|0 w|0,3127,28.432158628
Ok Clock @ error|0 w|0,3128,28.440079543
Ok Clock @ error|0 w|0,3129,28.448338577
Ok Clock @ error|0 w|0,3130,28.457492809
Ok Clock @ error|0 w|0,3131,28.467782633
Ok Clock @ error|0 w|0,3132,28.479030457
Ok Clock @ error|0 w|0,3133,28.490730016
Ok Clock @ error|0 w|0,3134,28.502280922
Ok Clock @ error|0 w|0,3135,28.513176691
Ok Clock @ error|0 w|0,3136,28.523102438
Ok Clock @ error|0 w|0,3137,28.532037507
Ok Clock @ error|0 w|0,3138,28.540250218
Ok Clock @ error|0 w|0,3139,28.548150888
Ok Clock @ error|0 w|0,3140,28.556113413
Ok Clock @ error|0 w|0,3141,28.564386677
Ok Clock @ error|0 w|0,3142,28.573102561
Ok Clock @ error|0 w|0,3143,28.582264477
Ok Clock @ error|0 w|0,3144,28.591767074
Ok Clock @ error|0 w|0,3145,28.601446401
Ok Clock @ error|0 w|0,3146,28.611101011
Ok Clock @ error|0 w|0,3147,28.620530418
Ok Clock @ error|0 w|0,3148,28.629587683
Ok Clock @ error|0 w|0,3149,28.638210112
Ok Clock @ error|0 w|0,3150,28.646391062
Ok Clock @ error|0 w|0,3151,28.654207080
Ok Clock @ error|0 w|0,3152,28.661911523
Ok Clock @ error|0 w|0,3153,28.669882876
Ok Clock @ error|0 w|0,3154,28.678486398
Ok Clock @ error|0 w|0,3155,28.687978078
Ok Clock @ error|0 w|0,3156,28.698459796
Ok Clock @ error|0 w|0,3157,28.709808705
Ok Clock @ error|0 w|0,3158,28.721575100
Ok Clock @ error|0 w|0,3159,28.733108821
Ok Clock @ error|0 w|0,3160,28.743830346
Ok Clock @ error|0 w|0,3161,28.753455983
Ok Clock @ error|0 w|0,3162,28.762123857
Ok Clock @ error|0 w|0,3163,28.770293113
Ok Clock @ error|0 w|0,3164,28.778503857
Ok Clock @ error|0 w|0,3165,28.787179239
Ok Clock @ error|0 w|0,3166,28.796571601
Ok Clock @ error|0 w|0,3167,28.806758922
Ok Clock @ error|0 w|0,3168,28.817534049
Ok Clock @ error|0 w|0,3169,28.828423989
Ok Clock @ error|0 w|0,3170,28.838921236
Ok Clock @ error|0 w|0,3171,28.848717751
Ok Clock @ error|0 w|0,3172,28.857777061
Ok Clock @ error|0 w|0,3173,28.866232825
Ok Clock @ error|0 w|0,3174,28.874269685
Ok Clock @ error|0 w|0,3175,28.882045897
Ok Clock @ error|0 w|0,3176,28.889722938
Ok Clock @ error|0 w|0,3177,28.897576945
Ok Clock @ error|0 w|0,3178,28.905933440
Ok Clock @ error|0 w|0,3179,28.914991082
Ok Clock @ error|0 w|0,3180,28.924742996
Ok Clock @ error|0 w|0,3181,28.935040849
Ok Clock @ error|0 w|0,3182,28.945679891
Ok Clock @ error|0 w|0,3183,28.956349534
Ok Clock @ error|0 w|0,3184,28.966623235
Ok Clock @ error|0 w|0,3185,28.976095082
Ok Clock @ error|0 w|0,3186,28.984611958
Ok Clock @ error|0 w|0,3187,28.992474986
Ok Clock @ error|0 w|0,3188,29.000358095
Ok Clock @ error|0 w|0,3189,29.008948809
Ok Clock @ error|0 w|0,3190,29.018599496
Ok Clock @ error|0 w|0,3191,29.029248020
Ok Clock @ error|0 w|0,3192,29.040604841
Ok Clock @ error|0 w|0,3193,29.052296818
Ok Clock @ error|0 w|0,3194,29.063872288
Ok Clock @ error|0 w|0,3195,29.074814713
Ok Clock @ error|0 w|0,3196,29.084736995
Ok Clock @ error|0 w|0,3197,29.093629622
Ok Clock @ error|0 w|0,3198,29.101858814
Ok Clock @ error|0 w|0,3199,29.109939922
Ok Clock @ error|0 w|0,3200,29.118267942
Ok Clock @ error|0 w|0,3201,29.126995909
Ok Clock @ error|0 w|0,3202,29.136132357
Ok Clock @ error|0 w|0,3203,29.145650534
Ok Clock @ error|0 w|0,3204,29.155478749
Ok Clock @ error|0 w|0,3205,29.165421517
Ok Clock @ error|0 w|0,3206,29.175205024
Ok Clock @ error|0 w|0,3207,29.184646974
Ok Clock @ error|0 w|0,3208,29.193692167
Ok Clock @ error|0 w|0,3209,29.202343619
Ok Clock @ error|0 w|0,3210,29.210615025
Ok Clock @ error|0 w|0,3211,29.218558012
Ok Clock @ error|0 w|0,3212,29.226358683
Ok Clock @ error|0 w|0,3213,29.234360872
Ok Clock @ error|0 w|0,3214,29.242974560
Ok Clock @ error|0 w|0,3215,29.252481778
Ok Clock @ error|0 w|0,3216,29.262868722
Ok Clock @ error|0 w|0,3217,29.273850395
Ok Clock @ error|0 w|0,3218,29.284989724
Ok Clock @ error|0 w|0,3219,29.295832742
Ok Clock @ error|0 w|0,3220,29.306000085
Ok Clock @ error|0 w|0,3221,29.315286211
Ok Clock @ error|0 w|0,3222,29.323793103
Ok Clock @ error|0 w|0,3223,29.331918337
Ok Clock @ error|0 w|0,3224,29.340213537
Ok Clock @ error|0 w|0,3225,29.349183825
Ok Clock @ error|0 w|0,3226,29.359078580
Ok Clock @ error|0 w|0,3227,29.369810014
Ok Clock @ error|0 w|0,3228,29.381007673
Ok Clock @ error|0 w|0,3229,29.392179638
Ok Clock @ error|0 w|0,3230,29.402859470
Ok Clock @ error|0 w|0,3231,29.412701150
Ok Clock @ error|0 w|0,3232,29.421604785
Ok Clock @ error|0 w|0,3233,29.429765701
Ok Clock @ error|0 w|0,3234,29.437556623
Ok Clock @ error|0 w|0,3235,29.445334326
Ok Clock @ error|0 w|0,3236,29.453334022
Ok Clock @ error|0 w|0,3237,29.461692875
Ok Clock @ error|0 w|0,3238,29.470469183
Ok Clock @ error|0 w|0,3239,29.479670393
Ok Clock @ error|0 w|0,3240,29.489262378
Ok Clock @ error|0 w|0,3241,29.499137552
Ok Clock @ error|0 w|0,3242,29.509098815
Ok Clock @ error|0 w|0,3243,29.518876386
Ok Clock @ error|0 w|0,3244,29.528221894
Ok Clock @ error|0 w|0,3245,29.536986236
Ok Clock @ error|0 w|0,3246,29.545191509
Ok Clock @ error|0 w|0,3247,29.553109924
Ok Clock @ error|0 w|0,3248,29.561186348
Ok Clock @ error|0 w|0,3249,29.569865326
Ok Clock @ error|0 w|0,3250,29.579466660
Ok Clock @ error|0 w|0,3251,29.590119970
Ok Clock @ error|0 w|0,3252,29.601686151
Ok Clock @ error|0 w|0,3253,29.613670719
Ok Clock @ error|0 w|0,3254,29.625368868
Ok Clock @ error|0 w|0,3255,29.636185499
Ok Clock @ error|0 w|0,3256,29.645879893
Ok Clock @ error|0 w|0,3257,29.654626473
Ok Clock @ error|0 w|0,3258,29.662867374
Ok Clock @ error|0 w|0,3259,29.671071313
Ok Clock @ error|0 w|0,3260,29.679563056
Ok Clock @ error|0 w|0,3261,29.688526405
Ok Clock @ error|0 w|0,3262,29.698068572
Ok Clock @ error|0 w|0,3263,29.708136459
Ok Clock @ error|0 w|0,3264,29.718464758
Ok Clock @ error|0 w|0,3265,29.728699145
Ok Clock @ error|0 w|0,3266,29.738565558
Ok Clock @ error|0 w|0,3267,29.747953072
Ok Clock @ error|0 w|0,3268,29.756859533
Ok Clock @ error|0 w|0,3269,29.765328984
Ok Clock @ error|0 w|0,3270,29.773432041
Ok Clock @ error|0 w|0,3271,29.781302251
Ok Clock @ error|0 w|0,3272,29.789225866
Ok Clock @ error|0 w|0,3273,29.797582912
Ok Clock @ error|0 w|0,3274,29.806646557
Ok Clock @ error|0 w|0,3275,29.816455139
Ok Clock @ error|0 w|0,3276,29.826844131
Ok Clock @ error|0 w|0,3277,29.837563263
Ok Clock @ error|0 w|0,3278,29.848305524
Ok Clock @ error|0 w|0,3279,29.858703980
Ok Clock @ error|0 w|0,3280,29.868404614
Ok Clock @ error|0 w|0,3281,29.877239195
Ok Clock @ error|0 w|0,3282,29.885406531
Ok Clock @ error|0 w|0,3283,29.893440767
Ok Clock @ error|0 w|0,3284,29.901947178
Ok Clock @ error|0 w|0,3285,29.911295976
Ok Clock @ error|0 w|0,3286,29.921513596
Ok Clock @ error|0 w|0,3287,29.932403346
Ok Clock @ error|0 w|0,3288,29.943655774
Ok Clock @ error|0 w|0,3289,29.954872680
Ok Clock @ error|0 w|0,3290,29.965602315
Ok Clock @ error|0 w|0,3291,29.975503383
Ok Clock @ error|0 w|0,3292,29.984534625
Ok Clock @ error|0 w|0,3293,29.992939163
Ok Clock @ error|0 w|0,3294,30.001077342
Ok Clock @ error|0 w|0,3295,30.009255730
Ok Clock @ error|0 w|0,3296,30.017646880
Ok Clock @ error|0 w|0,3297,30.026336854
Ok Clock @ error|0 w|0,3298,30.035379014
Ok Clock @ error|0 w|0,3299,30.044769064
Ok Clock @ error|0 w|0,3300,30.054377190
Ok Clock @ error|0 w|0,3301,30.063990242
Ok Clock @ error|0 w|0,3302,30.073447626
Ok Clock @ error|0 w|0,3303,30.082665078
Ok Clock @ error|0 w|0,3304,30.091575215
Ok Clock @ error|0 w|0,3305,30.100098746
Ok Clock @ error|0 w|0,3306,30.108213309
Ok Clock @ error|0 w|0,3307,30.116083950
Ok Clock @ error|0 w|0,3308,30.124079313
Ok Clock @ error|0 w|0,3309,30.132661169
Ok Clock @ error|0 w|0,3310,30.142181835
Ok Clock @ error|0 w|0,3311,30.152689744
Ok Clock @ error|0 w|0,3312,30.163922708
Ok Clock @ error|0 w|0,3313,30.175422233
Ok Clock @ error|0 w|0,3314,30.186680612
Ok Clock @ error|0 w|0,3315,30.197254481
Ok Clock @ error|0 w|0,3316,30.206873313
Ok Clock @ error|0 w|0,3317,30.215584202
Ok Clock @ error|0 w|0,3318,30.223766758
Ok Clock @ error|0 w|0,3319,30.231980172
Ok Clock @ error|0 w|0,3320,30.240735199
Ok Clock @ error|0 w|0,3321,30.250278564
Ok Clock @ error|0 w|0,3322,30.260529915
Ok Clock @ error|0 w|0,3323,30.271169755
Ok Clock @ error|0 w|0,3324,30.281811034
Ok Clock @ error|0 w|0,3325,30.292120671
Ok Clock @ error|0 w|0,3326,30.301862691
Ok Clock @ error|0 w|0,3327,30.310947507
Ok Clock @ error|0 w|0,3328,30.319452542
Ok Clock @ error|0 w|0,3329,30.327578454
Ok Clock @ error|0 w|0,3330,30.335551871
Ok Clock @ error|0 w|0,3331,30.343571145
Ok Clock @ error|0 w|0,3332,30.351829944
Ok Clock @ error|0 w|0,3333,30.360499797
Ok Clock @ error|0 w|0,3334,30.369701034
Ok Clock @ error|0 w|0,3335,30.379479959
Ok Clock @ error|0 w|0,3336,30.389759513
Ok Clock @ error|0 w|0,3337,30.400304962
Ok Clock @ error|0 w|0,3338,30.410741527
Ok Clock @ error|0 w|0,3339,30.420689980
Ok Clock @ error|0 w|0,3340,30.429925273
Ok Clock @ error|0 w|0,3341,30.438474008
Ok Clock @ error|0 w|0,3342,30.446635489
Ok Clock @ error|0 w|0,3343,30.454860983
Ok Clock @ error|0 w|0,3344,30.463566114
Ok Clock @ error|0 w|0,3345,30.473016328
Ok Clock @ error|0 w|0,3346,30.483312784
Ok Clock @ error|0 w|0,3347,30.494374111
Ok Clock @ error|0 w|0,3348,30.505855810
Ok Clock @ error|0 w|0,3349,30.517212545
Ok Clock @ error|0 w|0,3350,30.527926076
Ok Clock @ error|0 w|0,3351,30.537721308
Ok Clock @ error|0 w|0,3352,30.546661035
Ok Clock @ error|0 w|0,3353,30.555058001
Ok Clock @ error|0 w|0,3354,30.563291576
Ok Clock @ error|0 w|0,3355,30.571654735
Ok Clock @ error|0 w|0,3356,30.580327735
Ok Clock @ error|0 w|0,3357,30.589436825
Ok Clock @ error|0 w|0,3358,30.599008018
Ok Clock @ error|0 w|0,3359,30.608901561
Ok Clock @ error|0 w|0,3360,30.618868829
Ok Clock @ error|0 w|0,3361,30.628665981
Ok Clock @ error|0 w|0,3362,30.638133300
Ok Clock @ error|0 w|0,3363,30.647187205
Ok Clock @ error|0 w|0,3364,30.655795187
Ok Clock @ error|0 w|0,3365,30.663977137
Ok Clock @ error|0 w|0,3366,30.671842696
Ok Clock @ error|0 w|0,3367,30.679661097
Ok Clock @ error|0 w|0,3368,30.687817112
Ok Clock @ error|0 w|0,3369,30.696637757
Ok Clock @ error|0 w|0,3370,30.706246421
Ok Clock @ error|0 w|0,3371,30.716558207
Ok Clock @ error|0 w|0,3372,30.727361493
Ok Clock @ error|0 w|0,3373,30.738337064
Ok Clock @ error|0 w|0,3374,30.749075364
Ok Clock @ error|0 w|0,3375,30.759172010
Ok Clock @ error|0 w|0,3376,30.768404955
Ok Clock @ error|0 w|0,3377,30.776903459
Ok Clock @ error|0 w|0,3378,30.785119227
