initialRegeneration,time,"If(Ko+Detected>0 || Rej>0,1,0)"
Ok Clock @ error|0 w|0,1713,14.466088891
Ok Clock @ error|0 w|0,1714,14.475228251
Ok Clock @ error|0 w|0,1715,14.483958899
Ok Clock @ error|0 w|0,1716,14.491890691
Ok Clock @ error|0 w|0,1717,14.499739100
Ok Clock @ error|0 w|0,1718,14.508564955
Ok Clock @ error|0 w|0,1719,14.518358904
Ok Clock @ error|0 w|0,1720,14.528274295
Ok Clock @ error|0 w|0,1721,14.537805682
Ok Clock @ error|0 w|0,1722,14.546858945
Ok Clock @ error|0 w|0,1723,14.555923093
Ok Clock @ error|0 w|0,1724,14.565520361
Ok Clock @ error|0 w|0,1725,14.575222140
Ok Clock @ error|0 w|0,1726,14.584304875
Ok Clock @ error|0 w|0,1727,14.592730845
Ok Clock @ error|0 w|0,1728,14.601057527
Ok Clock @ error|0 w|0,1729,14.609738345
Ok Clock @ error|0 w|0,1730,14.618661239
Ok Clock @ error|0 w|0,1731,14.627495203
Ok Clock @ error|0 w|0,1732,14.636245649
Ok Clock @ error|0 w|0,1733,14.644894731
Ok Clock @ error|0 w|0,1734,14.653424219
Ok Clock @ error|0 w|0,1735,14.662367428
Ok Clock @ error|0 w|0,1736,14.671865480
Ok Clock @ error|0 w|0,1737,14.681081161
Ok Clock @ error|0 w|0,1738,14.689974037
Ok Clock @ error|0 w|0,1739,14.699373667
Ok Clock @ error|0 w|0,1740,14.709318406
Ok Clock @ error|0 w|0,1741,14.719184876
Ok Clock @ error|0 w|0,1742,14.728499674
Ok Clock @ error|0 w|0,1743,14.737388853
Ok Clock @ error|0 w|0,1744,14.746286385
Ok Clock @ error|0 w|0,1745,14.755193769
Ok Clock @ error|0 w|0,1746,14.763826469
Ok Clock @ error|0 w|0,1747,14.772332102
Ok Clock @ error|0 w|0,1748,14.781025247
Ok Clock @ error|0 w|0,1749,14.789726231
Ok Clock @ error|0 w|0,1750,14.798277439
Ok Clock @ error|0 w|0,1751,14.806704368
Ok Clock @ error|0 w|0,1752,14.814938070
Ok Clock @ error|0 w|0,1753,14.823128591
Ok Clock @ error|0 w|0,1754,14.831610961
Ok Clock @ error|0 w|0,1755,14.840440596
Ok Clock @ error|0 w|0,1756,14.849581629
Ok Clock @ error|0 w|0,1757,14.859018828
Ok Clock @ error|0 w|0,1758,14.868321925
Ok Clock @ error|0 w|0,1759,14.877317376
Ok Clock @ error|0 w|0,1760,14.886776260
Ok Clock @ error|0 w|0,1761,14.897265530
Ok Clock @ error|0 w|0,1762,14.908026653
Ok Clock @ error|0 w|0,1763,14.917924893
Ok Clock @ error|0 w|0,1764,14.926789628
Ok Clock @ error|0 w|0,1765,14.935421798
Ok Clock @ error|0 w|0,1766,14.944360732
Ok Clock @ error|0 w|0,1767,14.953169063
Ok Clock @ error|0 w|0,1768,14.961529453
Ok Clock @ error|0 w|0,1769,14.969645891
Ok Clock @ error|0 w|0,1770,14.977614516
Ok Clock @ error|0 w|0,1771,14.985641942
Ok Clock @ error|0 w|0,1772,14.994069437
Ok Clock @ error|0 w|0,1773,15.002791798
Ok Clock @ error|0 w|0,1774,15.011343897
Ok Clock @ error|0 w|0,1775,15.019603545
Ok Clock @ error|0 w|0,1776,15.028207295
Ok Clock @ error|0 w|0,1777,15.037861604
Ok Clock @ error|0 w|0,1778,15.048159030
Ok Clock @ error|0 w|0,1779,15.058134434
Ok Clock @ error|0 w|0,1780,15.067526912
Ok Clock @ error|0 w|0,1781,15.076853243
Ok Clock @ error|0 w|0,1782,15.086842066
Ok Clock @ error|0 w|0,1783,15.097420808
Ok Clock @ error|0 w|0,1784,15.107574837
Ok Clock @ error|0 w|0,1785,15.116749502
Ok Clock @ error|0 w|0,1786,15.125380230
Ok Clock @ error|0 w|0,1787,15.134002238
Ok Clock @ error|0 w|0,1788,15.142645069
Ok Clock @ error|0 w|0,1789,15.150921578
Ok Clock @ error|0 w|0,1790,15.158696540
Ok Clock @ error|0 w|0,1791,15.166533461
Ok Clock @ error|0 w|0,1792,15.174885996
Ok Clock @ error|0 w|0,1793,15.183587792
Ok Clock @ error|0 w|0,1794,15.192634737
Ok Clock @ error|0 w|0,1795,15.202008254
Ok Clock @ error|0 w|0,1796,15.211184664
Ok Clock @ error|0 w|0,1797,15.220163009
Ok Clock @ error|0 w|0,1798,15.229388733
Ok Clock @ error|0 w|0,1799,15.238836300
Ok Clock @ error|0 w|0,1800,15.248230331
Ok Clock @ error|0 w|0,1801,15.257513320
Ok Clock @ error|0 w|0,1802,15.266980747
Ok Clock @ error|0 w|0,1803,15.276806449
Ok Clock @ error|0 w|0,1804,15.286608287
Ok Clock @ error|0 w|0,1805,15.295921537
Ok Clock @ error|0 w|0,1806,15.304793476
Ok Clock @ error|0 w|0,1807,15.313481485
Ok Clock @ error|0 w|0,1808,15.322144131
Ok Clock @ error|0 w|0,1809,15.330994116
Ok Clock @ error|0 w|0,1810,15.339867714
Ok Clock @ error|0 w|0,1811,15.348291018
Ok Clock @ error|0 w|0,1812,15.356468928
Ok Clock @ error|0 w|0,1813,15.365011537
Ok Clock @ error|0 w|0,1814,15.374065657
Ok Clock @ error|0 w|0,1815,15.383372752
Ok Clock @ error|0 w|0,1816,15.392610925
Ok Clock @ error|0 w|0,1817,15.401592403
Ok Clock @ error|0 w|0,1818,15.410450685
Ok Clock @ error|0 w|0,1819,15.419560042
Ok Clock @ error|0 w|0,1820,15.429050301
Ok Clock @ error|0 w|0,1821,15.438587980
Ok Clock @ error|0 w|0,1822,15.447806784
Ok Clock @ error|0 w|0,1823,15.456740026
Ok Clock @ error|0 w|0,1824,15.465726874
Ok Clock @ error|0 w|0,1825,15.474810278
Ok Clock @ error|0 w|0,1826,15.483615407
Ok Clock @ error|0 w|0,1827,15.492060424
Ok Clock @ error|0 w|0,1828,15.500399161
Ok Clock @ error|0 w|0,1829,15.508757518
Ok Clock @ error|0 w|0,1830,15.517322123
Ok Clock @ error|0 w|0,1831,15.526183492
Ok Clock @ error|0 w|0,1832,15.534968213
Ok Clock @ error|0 w|0,1833,15.543458405
Ok Clock @ error|0 w|0,1834,15.552104155
Ok Clock @ error|0 w|0,1835,15.561541565
Ok Clock @ error|0 w|0,1836,15.571638900
Ok Clock @ error|0 w|0,1837,15.581451649
Ok Clock @ error|0 w|0,1838,15.590484317
Ok Clock @ error|0 w|0,1839,15.599235569
Ok Clock @ error|0 w|0,1840,15.608217480
Ok Clock @ error|0 w|0,1841,15.617413233
Ok Clock @ error|0 w|0,1842,15.626691150
Ok Clock @ error|0 w|0,1843,15.635823708
Ok Clock @ error|0 w|0,1844,15.644628982
Ok Clock @ error|0 w|0,1845,15.653314892
Ok Clock @ error|0 w|0,1846,15.662083933
Ok Clock @ error|0 w|0,1847,15.670833442
Ok Clock @ error|0 w|0,1848,15.679328292
Ok Clock @ error|0 w|0,1849,15.687585307
Ok Clock @ error|0 w|0,1850,15.696181831
Ok Clock @ error|0 w|0,1851,15.705528160
Ok Clock @ error|0 w|0,1852,15.715269573
Ok Clock @ error|0 w|0,1853,15.724828772
Ok Clock @ error|0 w|0,1854,15.733855484
Ok Clock @ error|0 w|0,1855,15.742652965
Ok Clock @ error|0 w|0,1856,15.752124708
Ok Clock @ error|0 w|0,1857,15.762398360
Ok Clock @ error|0 w|0,1858,15.772496181
Ok Clock @ error|0 w|0,1859,15.781749347
Ok Clock @ error|0 w|0,1860,15.790423523
Ok Clock @ error|0 w|0,1861,15.799103952
Ok Clock @ error|0 w|0,1862,15.807906845
Ok Clock @ error|0 w|0,1863,15.816474618
Ok Clock @ error|0 w|0,1864,15.824797038
Ok Clock @ error|0 w|0,1865,15.833227689
Ok Clock @ error|0 w|0,1866,15.841771664
Ok Clock @ error|0 w|0,1867,15.850330039
Ok Clock @ error|0 w|0,1868,15.859175031
Ok Clock @ error|0 w|0,1869,15.868304330
Ok Clock @ error|0 w|0,1870,15.877205547
Ok Clock @ error|0 w|0,1871,15.885891245
Ok Clock @ error|0 w|0,1872,15.894855421
Ok Clock @ error|0 w|0,1873,15.904271266
Ok Clock @ error|0 w|0,1874,15.913891875
Ok Clock @ error|0 w|0,1875,15.923371339
Ok Clock @ error|0 w|0,1876,15.932813629
Ok Clock @ error|0 w|0,1877,15.942552835
Ok Clock @ error|0 w|0,1878,15.952469303
Ok Clock @ error|0 w|0,1879,15.962064221
Ok Clock @ error|0 w|0,1880,15.971091227
Ok Clock @ error|0 w|0,1881,15.979769982
Ok Clock @ error|0 w|0,1882,15.988427628
Ok Clock @ error|0 w|0,1883,15.997116749
Ok Clock @ error|0 w|0,1884,16.005520038
Ok Clock @ error|0 w|0,1885,16.013504584
Ok Clock @ error|0 w|0,1886,16.021557436
Ok Clock @ error|0 w|0,1887,16.030024720
Ok Clock @ error|0 w|0,1888,16.038652385
Ok Clock @ error|0 w|0,1889,16.047356565
Ok Clock @ error|0 w|0,1890,16.056288955
Ok Clock @ error|0 w|0,1891,16.065319174
Ok Clock @ error|0 w|0,1892,16.074314063
Ok Clock @ error|0 w|0,1893,16.083533230
Ok Clock @ error|0 w|0,1894,16.093232036
Ok Clock @ error|0 w|0,1895,16.103068208
Ok Clock @ error|0 w|0,1896,16.112528436
Ok Clock @ error|0 w|0,1897,16.121753730
Ok Clock @ error|0 w|0,1898,16.131291614
Ok Clock @ error|0 w|0,1899,16.141136050
Ok Clock @ error|0 w|0,1900,16.150731430
Ok Clock @ error|0 w|0,1901,16.159733449
Ok Clock @ error|0 w|0,1902,16.168171962
Ok Clock @ error|0 w|0,1903,16.176323886
Ok Clock @ error|0 w|0,1904,16.184628235
Ok Clock @ error|0 w|0,1905,16.193255450
Ok Clock @ error|0 w|0,1906,16.201918017
Ok Clock @ error|0 w|0,1907,16.210309142
Ok Clock @ error|0 w|0,1908,16.218488732
Ok Clock @ error|0 w|0,1909,16.227007963
Ok Clock @ error|0 w|0,1910,16.236229437
Ok Clock @ error|0 w|0,1911,16.245740994
Ok Clock @ error|0 w|0,1912,16.255050531
Ok Clock @ error|0 w|0,1913,16.264062426
Ok Clock @ error|0 w|0,1914,16.273101819
Ok Clock @ error|0 w|0,1915,16.282762518
Ok Clock @ error|0 w|0,1916,16.293023675
Ok Clock @ error|0 w|0,1917,16.303047847
Ok Clock @ error|0 w|0,1918,16.312356564
Ok Clock @ error|0 w|0,1919,16.321286265
Ok Clock @ error|0 w|0,1920,16.330310586
Ok Clock @ error|0 w|0,1921,16.339436000
Ok Clock @ error|0 w|0,1922,16.348263596
Ok Clock @ error|0 w|0,1923,16.356719921
Ok Clock @ error|0 w|0,1924,16.365172640
Ok Clock @ error|0 w|0,1925,16.373800787
Ok Clock @ error|0 w|0,1926,16.382582566
Ok Clock @ error|0 w|0,1927,16.391438653
Ok Clock @ error|0 w|0,1928,16.400097420
Ok Clock @ error|0 w|0,1929,16.408599384
Ok Clock @ error|0 w|0,1930,16.417450115
Ok Clock @ error|0 w|0,1931,16.426802827
Ok Clock @ error|0 w|0,1932,16.436315326
Ok Clock @ error|0 w|0,1933,16.445628825
Ok Clock @ error|0 w|0,1934,16.454734744
Ok Clock @ error|0 w|0,1935,16.463903815
Ok Clock @ error|0 w|0,1936,16.473152542
Ok Clock @ error|0 w|0,1937,16.482288765
Ok Clock @ error|0 w|0,1938,16.491357807
Ok Clock @ error|0 w|0,1939,16.500498152
Ok Clock @ error|0 w|0,1940,16.509674680
Ok Clock @ error|0 w|0,1941,16.518842464
Ok Clock @ error|0 w|0,1942,16.527963404
Ok Clock @ error|0 w|0,1943,16.536815980
Ok Clock @ error|0 w|0,1944,16.545250701
Ok Clock @ error|0 w|0,1945,16.553627912
Ok Clock @ error|0 w|0,1946,16.562353974
Ok Clock @ error|0 w|0,1947,16.571414288
Ok Clock @ error|0 w|0,1948,16.580555104
Ok Clock @ error|0 w|0,1949,16.589457983
Ok Clock @ error|0 w|0,1950,16.598160459
Ok Clock @ error|0 w|0,1951,16.607150388
Ok Clock @ error|0 w|0,1952,16.616660931
Ok Clock @ error|0 w|0,1953,16.626320854
Ok Clock @ error|0 w|0,1954,16.635649357
Ok Clock @ error|0 w|0,1955,16.644491783
Ok Clock @ error|0 w|0,1956,16.653184328
Ok Clock @ error|0 w|0,1957,16.662139119
Ok Clock @ error|0 w|0,1958,16.671163326
Ok Clock @ error|0 w|0,1959,16.679946892
Ok Clock @ error|0 w|0,1960,16.688639259
Ok Clock @ error|0 w|0,1961,16.697351604
Ok Clock @ error|0 w|0,1962,16.706006086
Ok Clock @ error|0 w|0,1963,16.714796151
Ok Clock @ error|0 w|0,1964,16.723857143
Ok Clock @ error|0 w|0,1965,16.732855510
Ok Clock @ error|0 w|0,1966,16.741543513
Ok Clock @ error|0 w|0,1967,16.750287206
Ok Clock @ error|0 w|0,1968,16.759623100
Ok Clock @ error|0 w|0,1969,16.769376069
Ok Clock @ error|0 w|0,1970,16.778938373
Ok Clock @ error|0 w|0,1971,16.788206603
Ok Clock @ error|0 w|0,1972,16.797520528
Ok Clock @ error|0 w|0,1973,16.807118512
Ok Clock @ error|0 w|0,1974,16.816853703
Ok Clock @ error|0 w|0,1975,16.826281113
Ok Clock @ error|0 w|0,1976,16.835135064
Ok Clock @ error|0 w|0,1977,16.843608104
Ok Clock @ error|0 w|0,1978,16.852059453
Ok Clock @ error|0 w|0,1979,16.860669185
Ok Clock @ error|0 w|0,1980,16.869354331
Ok Clock @ error|0 w|0,1981,16.877935170
Ok Clock @ error|0 w|0,1982,16.886446182
Ok Clock @ error|0 w|0,1983,16.895088969
Ok Clock @ error|0 w|0,1984,16.903913708
Ok Clock @ error|0 w|0,1985,16.912941033
Ok Clock @ error|0 w|0,1986,16.922186544
Ok Clock @ error|0 w|0,1987,16.931362023
Ok Clock @ error|0 w|0,1988,16.940489295
Ok Clock @ error|0 w|0,1989,16.950085499
Ok Clock @ error|0 w|0,1990,16.960109179
Ok Clock @ error|0 w|0,1991,16.969887523
Ok Clock @ error|0 w|0,1992,16.979134170
Ok Clock @ error|0 w|0,1993,16.988211970
Ok Clock @ error|0 w|0,1994,16.997508414
Ok Clock @ error|0 w|0,1995,17.006910071
Ok Clock @ error|0 w|0,1996,17.015962115
Ok Clock @ error|0 w|0,1997,17.024593348
Ok Clock @ error|0 w|0,1998,17.033114616
Ok Clock @ error|0 w|0,1999,17.041643812
Ok Clock @ error|0 w|0,2000,17.050219275
Ok Clock @ error|0 w|0,2001,17.058865184
Ok Clock @ error|0 w|0,2002,17.067433771
Ok Clock @ error|0 w|0,2003,17.075880362
Ok Clock @ error|0 w|0,2004,17.084461352
Ok Clock @ error|0 w|0,2005,17.093391692
Ok Clock @ error|0 w|0,2006,17.102609113
Ok Clock @ error|0 w|0,2007,17.111904778
Ok Clock @ error|0 w|0,2008,17.121109373
Ok Clock @ error|0 w|0,2009,17.130290648
Ok Clock @ error|0 w|0,2010,17.139706748
Ok Clock @ error|0 w|0,2011,17.149480700
Ok Clock @ error|0 w|0,2012,17.159314009
Ok Clock @ error|0 w|0,2013,17.168804265
Ok Clock @ error|0 w|0,2014,17.178010878
Ok Clock @ error|0 w|0,2015,17.187281449
Ok Clock @ error|0 w|0,2016,17.196588274
Ok Clock @ error|0 w|0,2017,17.205497682
Ok Clock @ error|0 w|0,2018,17.213883610
Ok Clock @ error|0 w|0,2019,17.222137865
Ok Clock @ error|0 w|0,2020,17.230563936
Ok Clock @ error|0 w|0,2021,17.239133735
Ok Clock @ error|0 w|0,2022,17.247745702
Ok Clock @ error|0 w|0,2023,17.256272656
Ok Clock @ error|0 w|0,2024,17.264699479
Ok Clock @ error|0 w|0,2025,17.273263483
Ok Clock @ error|0 w|0,2026,17.282214434
Ok Clock @ error|0 w|0,2027,17.291580050
Ok Clock @ error|0 w|0,2028,17.301030014
Ok Clock @ error|0 w|0,2029,17.310216472
Ok Clock @ error|0 w|0,2030,17.319314422
Ok Clock @ error|0 w|0,2031,17.328658122
Ok Clock @ error|0 w|0,2032,17.338184319
Ok Clock @ error|0 w|0,2033,17.347687703
Ok Clock @ error|0 w|0,2034,17.357022270
Ok Clock @ error|0 w|0,2035,17.366102690
Ok Clock @ error|0 w|0,2036,17.375081844
Ok Clock @ error|0 w|0,2037,17.384138493
Ok Clock @ error|0 w|0,2038,17.393175999
Ok Clock @ error|0 w|0,2039,17.401916808
Ok Clock @ error|0 w|0,2040,17.410267848
Ok Clock @ error|0 w|0,2041,17.418586436
Ok Clock @ error|0 w|0,2042,17.427323044
Ok Clock @ error|0 w|0,2043,17.436447019
Ok Clock @ error|0 w|0,2044,17.445634414
Ok Clock @ error|0 w|0,2045,17.454713885
Ok Clock @ error|0 w|0,2046,17.463667242
Ok Clock @ error|0 w|0,2047,17.472731956
Ok Clock @ error|0 w|0,2048,17.482120070
Ok Clock @ error|0 w|0,2049,17.491579774
Ok Clock @ error|0 w|0,2050,17.500734536
Ok Clock @ error|0 w|0,2051,17.509565826
Ok Clock @ error|0 w|0,2052,17.518391385
Ok Clock @ error|0 w|0,2053,17.527445427
Ok Clock @ error|0 w|0,2054,17.536598992
Ok Clock @ error|0 w|0,2055,17.545644253
Ok Clock @ error|0 w|0,2056,17.554604551
Ok Clock @ error|0 w|0,2057,17.563493793
Ok Clock @ error|0 w|0,2058,17.572295319
Ok Clock @ error|0 w|0,2059,17.581189067
Ok Clock @ error|0 w|0,2060,17.590201733
Ok Clock @ error|0 w|0,2061,17.599049309
Ok Clock @ error|0 w|0,2062,17.607788438
Ok Clock @ error|0 w|0,2063,17.616804465
Ok Clock @ error|0 w|0,2064,17.626117512
Ok Clock @ error|0 w|0,2065,17.635406482
Ok Clock @ error|0 w|0,2066,17.644465208
Ok Clock @ error|0 w|0,2067,17.653431830
Ok Clock @ error|0 w|0,2068,17.662562847
Ok Clock @ error|0 w|0,2069,17.671831114
Ok Clock @ error|0 w|0,2070,17.680979964
Ok Clock @ error|0 w|0,2071,17.689918453
Ok Clock @ error|0 w|0,2072,17.698774872
Ok Clock @ error|0 w|0,2073,17.707617417
Ok Clock @ error|0 w|0,2074,17.716455659
Ok Clock @ error|0 w|0,2075,17.725233520
Ok Clock @ error|0 w|0,2076,17.733836658
Ok Clock @ error|0 w|0,2077,17.742366805
Ok Clock @ error|0 w|0,2078,17.751055360
Ok Clock @ error|0 w|0,2079,17.759917459
Ok Clock @ error|0 w|0,2080,17.768872387
Ok Clock @ error|0 w|0,2081,17.777890580
Ok Clock @ error|0 w|0,2082,17.786835580
Ok Clock @ error|0 w|0,2083,17.795702632
Ok Clock @ error|0 w|0,2084,17.804846820
Ok Clock @ error|0 w|0,2085,17.814510386
Ok Clock @ error|0 w|0,2086,17.824351957
Ok Clock @ error|0 w|0,2087,17.833819539
Ok Clock @ error|0 w|0,2088,17.842841210
Ok Clock @ error|0 w|0,2089,17.851855832
Ok Clock @ error|0 w|0,2090,17.861105099
Ok Clock @ error|0 w|0,2091,17.870285232
Ok Clock @ error|0 w|0,2092,17.879149373
Ok Clock @ error|0 w|0,2093,17.887769455
Ok Clock @ error|0 w|0,2094,17.896257282
Ok Clock @ error|0 w|0,2095,17.904763116
Ok Clock @ error|0 w|0,2096,17.913424441
Ok Clock @ error|0 w|0,2097,17.922189835
Ok Clock @ error|0 w|0,2098,17.930873928
Ok Clock @ error|0 w|0,2099,17.939427384
Ok Clock @ error|0 w|0,2100,17.948140701
Ok Clock @ error|0 w|0,2101,17.957330627
Ok Clock @ error|0 w|0,2102,17.966827579
Ok Clock @ error|0 w|0,2103,17.976224997
Ok Clock @ error|0 w|0,2104,17.985385180
Ok Clock @ error|0 w|0,2105,17.994521032
Ok Clock @ error|0 w|0,2106,18.004018242
Ok Clock @ error|0 w|0,2107,18.013887051
Ok Clock @ error|0 w|0,2108,18.023613926
Ok Clock @ error|0 w|0,2109,18.032883949
Ok Clock @ error|0 w|0,2110,18.041897577
Ok Clock @ error|0 w|0,2111,18.050916021
Ok Clock @ error|0 w|0,2112,18.059913123
Ok Clock @ error|0 w|0,2113,18.068645184
Ok Clock @ error|0 w|0,2114,18.077053021
Ok Clock @ error|0 w|0,2115,18.085432207
Ok Clock @ error|0 w|0,2116,18.093989818
Ok Clock @ error|0 w|0,2117,18.102666399
Ok Clock @ error|0 w|0,2118,18.111470211
Ok Clock @ error|0 w|0,2119,18.120393584
Ok Clock @ error|0 w|0,2120,18.129268865
Ok Clock @ error|0 w|0,2121,18.138153457
Ok Clock @ error|0 w|0,2122,18.147248223
Ok Clock @ error|0 w|0,2123,18.156502132
Ok Clock @ error|0 w|0,2124,18.165722036
Ok Clock @ error|0 w|0,2125,18.174869855
Ok Clock @ error|0 w|0,2126,18.184149673
Ok Clock @ error|0 w|0,2127,18.193684926
Ok Clock @ error|0 w|0,2128,18.203262207
Ok Clock @ error|0 w|0,2129,18.212591663
Ok Clock @ error|0 w|0,2130,18.221656509
Ok Clock @ error|0 w|0,2131,18.230635352
Ok Clock @ error|0 w|0,2132,18.239643043
Ok Clock @ error|0 w|0,2133,18.248665912
Ok Clock @ error|0 w|0,2134,18.257516191
Ok Clock @ error|0 w|0,2135,18.266022187
Ok Clock @ error|0 w|0,2136,18.274404643
Ok Clock @ error|0 w|0,2137,18.283024936
Ok Clock @ error|0 w|0,2138,18.291916710
Ok Clock @ error|0 w|0,2139,18.300895621
Ok Clock @ error|0 w|0,2140,18.309832135
Ok Clock @ error|0 w|0,2141,18.318712367
Ok Clock @ error|0 w|0,2142,18.327655856
Ok Clock @ error|0 w|0,2143,18.336830703
Ok Clock @ error|0 w|0,2144,18.346225004
Ok Clock @ error|0 w|0,2145,18.355593652
Ok Clock @ error|0 w|0,2146,18.364731007
Ok Clock @ error|0 w|0,2147,18.373738611
Ok Clock @ error|0 w|0,2148,18.382886520
Ok Clock @ error|0 w|0,2149,18.392168369
Ok Clock @ error|0 w|0,2150,18.401302348
Ok Clock @ error|0 w|0,2151,18.410196755
Ok Clock @ error|0 w|0,2152,18.418973587
Ok Clock @ error|0 w|0,2153,18.427715838
Ok Clock @ error|0 w|0,2154,18.436499085
Ok Clock @ error|0 w|0,2155,18.445333429
Ok Clock @ error|0 w|0,2156,18.454078053
Ok Clock @ error|0 w|0,2157,18.462688160
Ok Clock @ error|0 w|0,2158,18.471376233
Ok Clock @ error|0 w|0,2159,18.480425934
Ok Clock @ error|0 w|0,2160,18.489796759
Ok Clock @ error|0 w|0,2161,18.499084852
Ok Clock @ error|0 w|0,2162,18.508094359
Ok Clock @ error|0 w|0,2163,18.517051754
Ok Clock @ error|0 w|0,2164,18.526174566
Ok Clock @ error|0 w|0,2165,18.535459890
Ok Clock @ error|0 w|0,2166,18.544790878
Ok Clock @ error|0 w|0,2167,18.553983291
Ok Clock @ error|0 w|0,2168,18.562954919
Ok Clock @ error|0 w|0,2169,18.571836250
Ok Clock @ error|0 w|0,2170,18.580752981
Ok Clock @ error|0 w|0,2171,18.589678406
Ok Clock @ error|0 w|0,2172,18.598491735
Ok Clock @ error|0 w|0,2173,18.607182785
Ok Clock @ error|0 w|0,2174,18.615970880
Ok Clock @ error|0 w|0,2175,18.624990277
Ok Clock @ error|0 w|0,2176,18.634116349
Ok Clock @ error|0 w|0,2177,18.643178375
Ok Clock @ error|0 w|0,2178,18.652058861
Ok Clock @ error|0 w|0,2179,18.660888250
Ok Clock @ error|0 w|0,2180,18.670060320
Ok Clock @ error|0 w|0,2181,18.679632704
Ok Clock @ error|0 w|0,2182,18.689167508
Ok Clock @ error|0 w|0,2183,18.698347090
Ok Clock @ error|0 w|0,2184,18.707307785
Ok Clock @ error|0 w|0,2185,18.716349337
Ok Clock @ error|0 w|0,2186,18.725484294
Ok Clock @ error|0 w|0,2187,18.734459591
Ok Clock @ error|0 w|0,2188,18.743216099
Ok Clock @ error|0 w|0,2189,18.751934024
Ok Clock @ error|0 w|0,2190,18.760688144
Ok Clock @ error|0 w|0,2191,18.769474533
Ok Clock @ error|0 w|0,2192,18.778355485
Ok Clock @ error|0 w|0,2193,18.787278322
Ok Clock @ error|0 w|0,2194,18.796078348
Ok Clock @ error|0 w|0,2195,18.804824336
Ok Clock @ error|0 w|0,2196,18.813737716
Ok Clock @ error|0 w|0,2197,18.822852344
Ok Clock @ error|0 w|0,2198,18.832013470
Ok Clock @ error|0 w|0,2199,18.841089564
Ok Clock @ error|0 w|0,2200,18.850190828
Ok Clock @ error|0 w|0,2201,18.859540706
Ok Clock @ error|0 w|0,2202,18.869104533
Ok Clock @ error|0 w|0,2203,18.878567955
Ok Clock @ error|0 w|0,2204,18.887719902
Ok Clock @ error|0 w|0,2205,18.896665979
Ok Clock @ error|0 w|0,2206,18.905638038
Ok Clock @ error|0 w|0,2207,18.914683270
Ok Clock @ error|0 w|0,2208,18.923559691
Ok Clock @ error|0 w|0,2209,18.932110962
Ok Clock @ error|0 w|0,2210,18.940583953
Ok Clock @ error|0 w|0,2211,18.949225423
Ok Clock @ error|0 w|0,2212,18.957963378
Ok Clock @ error|0 w|0,2213,18.966733498
Ok Clock @ error|0 w|0,2214,18.975572805
Ok Clock @ error|0 w|0,2215,18.984444042
Ok Clock @ error|0 w|0,2216,18.993337836
Ok Clock @ error|0 w|0,2217,19.002381203
Ok Clock @ error|0 w|0,2218,19.011674143
Ok Clock @ error|0 w|0,2219,19.021048389
Ok Clock @ error|0 w|0,2220,19.030255261
Ok Clock @ error|0 w|0,2221,19.039390402
Ok Clock @ error|0 w|0,2222,19.048749108
Ok Clock @ error|0 w|0,2223,19.058324482
Ok Clock @ error|0 w|0,2224,19.067814937
Ok Clock @ error|0 w|0,2225,19.077002661
Ok Clock @ error|0 w|0,2226,19.085890994
Ok Clock @ error|0 w|0,2227,19.094640075
Ok Clock @ error|0 w|0,2228,19.103420745
Ok Clock @ error|0 w|0,2229,19.112245398
Ok Clock @ error|0 w|0,2230,19.120990600
Ok Clock @ error|0 w|0,2231,19.129573438
Ok Clock @ error|0 w|0,2232,19.138078966
Ok Clock @ error|0 w|0,2233,19.146743708
Ok Clock @ error|0 w|0,2234,19.155680892
Ok Clock @ error|0 w|0,2235,19.164756520
Ok Clock @ error|0 w|0,2236,19.173826659
Ok Clock @ error|0 w|0,2237,19.182827335
Ok Clock @ error|0 w|0,2238,19.191862778
Ok Clock @ error|0 w|0,2239,19.201190128
Ok Clock @ error|0 w|0,2240,19.210792192
Ok Clock @ error|0 w|0,2241,19.220295146
Ok Clock @ error|0 w|0,2242,19.229490054
Ok Clock @ error|0 w|0,2243,19.238547333
Ok Clock @ error|0 w|0,2244,19.247698456
Ok Clock @ error|0 w|0,2245,19.256918702
Ok Clock @ error|0 w|0,2246,19.265983397
Ok Clock @ error|0 w|0,2247,19.274842807
Ok Clock @ error|0 w|0,2248,19.283651092
Ok Clock @ error|0 w|0,2249,19.292468473
Ok Clock @ error|0 w|0,2250,19.301273727
Ok Clock @ error|0 w|0,2251,19.310045136
Ok Clock @ error|0 w|0,2252,19.318710079
Ok Clock @ error|0 w|0,2253,19.327325672
Ok Clock @ error|0 w|0,2254,19.336134154
Ok Clock @ error|0 w|0,2255,19.345216998
Ok Clock @ error|0 w|0,2256,19.354397296
Ok Clock @ error|0 w|0,2257,19.363487626
Ok Clock @ error|0 w|0,2258,19.372504834
Ok Clock @ error|0 w|0,2259,19.381612662
Ok Clock @ error|0 w|0,2260,19.390845660
Ok Clock @ error|0 w|0,2261,19.400085246
Ok Clock @ error|0 w|0,2262,19.409259713
Ok Clock @ error|0 w|0,2263,19.418388677
Ok Clock @ error|0 w|0,2264,19.427520521
Ok Clock @ error|0 w|0,2265,19.436696796
Ok Clock @ error|0 w|0,2266,19.445857266
Ok Clock @ error|0 w|0,2267,19.454820647
Ok Clock @ error|0 w|0,2268,19.463525930
Ok Clock @ error|0 w|0,2269,19.472195812
Ok Clock @ error|0 w|0,2270,19.481031470
